Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:54:47.949,COM5,, 0.055, 0.007, 1.018, 0.305, -0.061, 0.000, -0.533, 0.110, -0.082, 126.987, -17.667, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.949,COM5,, 0.032, 0.007, 1.018, 0.305, -0.061, 0.000, -0.527, 0.110, -0.082, 126.993, -17.667, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.949,COM5,, 0.032, 0.013, 1.016, 0.244, -0.183, -0.610, -0.527, 0.104, -0.082, 126.987, -17.680, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:47.949,COM5,, 0.032, 0.013, 1.016, 0.244, -0.183, -0.610, -0.527, 0.099, -0.088, 126.987, -17.700, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:47.949,COM5,, 0.032, 0.013, 1.016, 0.244, -0.183, -0.610, -0.527, 0.099, -0.093, 126.993, -17.713, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:47.963,COM5,, 0.022, 0.013, 1.016, 0.244, -0.183, -0.610, -0.522, 0.093, -0.093, 127.000, -17.733, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:47.963,COM5,, 0.022, 0.013, 1.015, -0.244, 0.122, -0.061, -0.527, 0.088, -0.093, 127.000, -17.753, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.963,COM5,, 0.022, 0.013, 1.015, -0.244, 0.122, -0.061, -0.527, 0.088, -0.093, 127.007, -17.767, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.963,COM5,, 0.022, 0.013, 1.015, -0.244, 0.122, -0.061, -0.527, 0.082, -0.093, 127.020, -17.780, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.963,COM5,, -0.009, 0.013, 1.015, -0.244, 0.122, -0.061, -0.527, 0.082, -0.093, 127.027, -17.780, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.963,COM5,, -0.009, -0.001, 1.016, 1.526, -0.854, -0.366, -0.522, 0.071, -0.099, 127.040, -17.793, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.964,COM5,, -0.009, -0.001, 1.016, 1.526, -0.854, -0.366, -0.516, 0.066, -0.099, 127.047, -17.807, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:47.974,COM3,, -0.372, 0.000, 1.007, -0.732, 1.038, -1.831, -0.104, -0.016, -2.043, 59.247, 62.787, -171.567, 27.68,,,,,,,,,,,,,,,,
 12:54:47.974,COM3,, -0.372, 0.000, 1.007, -0.732, 1.038, -1.831, -0.104, 0.044, -2.049, 59.227, 62.747, -171.567, 27.68,,,,,,,,,,,,,,,,
 12:54:47.974,COM3,, -0.301, 0.000, 1.007, -0.732, 1.038, -1.831, -0.110, 0.099, -2.060, 59.207, 62.707, -171.567, 27.68,,,,,,,,,,,,,,,,
 12:54:47.974,COM3,, -0.301, 0.020, 1.010, -0.488, 0.916, 0.000, -0.110, 0.154, -2.060, 59.193, 62.660, -171.567, 27.70,,,,,,,,,,,,,,,,
 12:54:47.974,COM3,, -0.301, 0.020, 1.010, -0.488, 0.916, 0.000, -0.115, 0.214, -2.060, 59.187, 62.600, -171.573, 27.70,,,,,,,,,,,,,,,,
 12:54:47.974,COM3,, -0.301, 0.020, 1.010, -0.488, 0.916, 0.000, -0.115, 0.269, -2.060, 59.173, 62.547, -171.573, 27.70,,,,,,,,,,,,,,,,
 12:54:47.974,COM3,, -0.223, 0.020, 1.010, -0.488, 0.916, 0.000, -0.115, 0.324, -2.060, 59.167, 62.473, -171.573, 27.70,,,,,,,,,,,,,,,,
 12:54:48.004,COM3,, -0.223, 0.002, 1.011, -0.183, 0.244, 2.075, -0.115, 0.374, -2.049, 59.153, 62.420, -171.573, 27.64,,,,,,,,,,,,,,,,
 12:54:48.004,COM3,, -0.223, 0.002, 1.011, -0.183, 0.244, 2.075, -0.121, 0.423, -2.038, 59.147, 62.360, -171.573, 27.64,,,,,,,,,,,,,,,,
 12:54:48.004,COM3,, -0.223, 0.002, 1.011, -0.183, 0.244, 2.075, -0.121, 0.472, -2.027, 59.147, 62.320, -171.573, 27.64,,,,,,,,,,,,,,,,
 12:54:48.004,COM3,, -0.129, 0.002, 1.011, -0.183, 0.244, 2.075, -0.121, 0.522, -2.016, 59.147, 62.267, -171.573, 27.64,,,,,,,,,,,,,,,,
 12:54:48.004,COM3,, -0.129, -0.008, 1.008, 0.488, -0.366, 3.174, -0.115, 0.566, -2.005, 59.153, 62.213, -171.580, 27.63,,,,,,,,,,,,,,,,
 12:54:48.004,COM3,, -0.129, -0.008, 1.008, 0.488, -0.366, 3.174, -0.115, 0.610, -1.989, 59.167, 62.167, -171.580, 27.63,,,,,,,,,,,,,,,,
 12:54:48.025,COM5,, -0.009, -0.001, 1.016, 1.526, -0.854, -0.366, -0.505, 0.060, -0.099, 127.047, -17.820, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.025,COM5,, -0.060, -0.001, 1.016, 1.526, -0.854, -0.366, -0.500, 0.049, -0.104, 127.047, -17.847, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.025,COM5,, -0.060, 0.013, 1.016, 1.587, -1.099, -1.587, -0.494, 0.044, -0.110, 127.053, -17.873, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.025,COM5,, -0.060, 0.013, 1.016, 1.587, -1.099, -1.587, -0.483, 0.033, -0.121, 127.040, -17.907, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.025,COM5,, -0.060, 0.013, 1.016, 1.587, -1.099, -1.587, -0.478, 0.027, -0.126, 127.033, -17.947, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.025,COM5,, -0.110, 0.013, 1.016, 1.587, -1.099, -1.587, -0.467, 0.022, -0.137, 127.027, -17.993, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.025,COM5,, -0.110, 0.021, 1.014, 0.366, -0.305, -1.404, -0.467, 0.022, -0.143, 127.013, -18.027, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:48.081,COM5,, -0.110, 0.021, 1.014, 0.366, -0.305, -1.404, -0.467, 0.016, -0.148, 127.000, -18.060, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:48.081,COM5,, -0.110, 0.021, 1.014, 0.366, -0.305, -1.404, -0.467, 0.016, -0.154, 126.987, -18.087, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:48.081,COM5,, -0.140, 0.021, 1.014, 0.366, -0.305, -1.404, -0.461, 0.022, -0.165, 126.973, -18.100, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:48.081,COM5,, -0.140, 0.024, 1.013, 0.000, 0.000, 1.404, -0.461, 0.022, -0.154, 126.960, -18.120, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.081,COM5,, -0.140, 0.024, 1.013, 0.000, 0.000, 1.404, -0.461, 0.027, -0.148, 126.947, -18.133, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.081,COM5,, -0.140, 0.024, 1.013, 0.000, 0.000, 1.404, -0.461, 0.033, -0.143, 126.953, -18.147, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.102,COM3,, -0.129, -0.008, 1.008, 0.488, -0.366, 3.174, -0.110, 0.648, -1.972, 59.187, 62.113, -171.580, 27.63,,,,,,,,,,,,,,,,
 12:54:48.102,COM3,, -0.022, -0.008, 1.008, 0.488, -0.366, 3.174, -0.104, 0.687, -1.956, 59.213, 62.047, -171.580, 27.63,,,,,,,,,,,,,,,,
 12:54:48.102,COM3,, -0.022, -0.005, 1.005, 0.366, 0.122, -0.183, -0.104, 0.731, -1.956, 59.240, 61.987, -171.580, 27.64,,,,,,,,,,,,,,,,
 12:54:48.102,COM3,, -0.022, -0.005, 1.005, 0.366, 0.122, -0.183, -0.104, 0.769, -1.956, 59.280, 61.927, -171.580, 27.64,,,,,,,,,,,,,,,,
 12:54:48.102,COM3,, -0.022, -0.005, 1.005, 0.366, 0.122, -0.183, -0.104, 0.802, -1.956, 59.320, 61.853, -171.580, 27.64,,,,,,,,,,,,,,,,
 12:54:48.102,COM3,, 0.083, -0.005, 1.005, 0.366, 0.122, -0.183, -0.099, 0.840, -1.961, 59.367, 61.787, -171.580, 27.64,,,,,,,,,,,,,,,,
 12:54:48.102,COM3,, 0.083, 0.009, 1.010, -0.610, 0.305, -2.014, -0.104, 0.873, -1.967, 59.413, 61.733, -171.587, 27.67,,,,,,,,,,,,,,,,
 12:54:48.102,COM5,, -0.164, 0.024, 1.013, 0.000, 0.000, 1.404, -0.461, 0.038, -0.137, 126.953, -18.160, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.102,COM5,, -0.164, 0.009, 1.014, -0.061, 0.183, 2.136, -0.461, 0.044, -0.126, 126.947, -18.173, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.164, 0.009, 1.014, -0.061, 0.183, 2.136, -0.461, 0.055, -0.115, 126.940, -18.173, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.164, 0.009, 1.014, -0.061, 0.183, 2.136, -0.461, 0.060, -0.104, 126.927, -18.160, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.186, 0.009, 1.014, -0.061, 0.183, 2.136, -0.461, 0.071, -0.093, 126.900, -18.147, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.186, -0.003, 1.013, 0.183, -0.061, -1.221, -0.461, 0.082, -0.099, 126.880, -18.120, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.186, -0.003, 1.013, 0.183, -0.061, -1.221, -0.461, 0.093, -0.104, 126.853, -18.087, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.186, -0.003, 1.013, 0.183, -0.061, -1.221, -0.456, 0.104, -0.110, 126.833, -18.067, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.195, -0.003, 1.013, 0.183, -0.061, -1.221, -0.456, 0.115, -0.115, 126.807, -18.040, -199.007, 29.30,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.195, 0.015, 1.013, -0.854, 0.793, -1.770, -0.461, 0.137, -0.126, 126.787, -17.993, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.195, 0.015, 1.013, -0.854, 0.793, -1.770, -0.467, 0.154, -0.132, 126.767, -17.947, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.195, 0.015, 1.013, -0.854, 0.793, -1.770, -0.472, 0.170, -0.143, 126.753, -17.893, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:48.103,COM5,, -0.196, 0.015, 1.013, -0.854, 0.793, -1.770, -0.478, 0.192, -0.154, 126.740, -17.833, -199.007, 29.31,,,,,,,,,,,,,,,,
 12:54:48.103,COM3,, 0.083, 0.009, 1.010, -0.610, 0.305, -2.014, -0.104, 0.901, -1.978, 59.467, 61.680, -171.587, 27.67,,,,,,,,,,,,,,,,
 12:54:48.103,COM3,, 0.083, 0.009, 1.010, -0.610, 0.305, -2.014, -0.110, 0.928, -1.989, 59.513, 61.627, -171.587, 27.67,,,,,,,,,,,,,,,,
 12:54:48.103,COM3,, 0.181, 0.009, 1.010, -0.610, 0.305, -2.014, -0.115, 0.956, -2.000, 59.553, 61.593, -171.587, 27.67,,,,,,,,,,,,,,,,
 12:54:48.103,COM3,, 0.181, -0.003, 1.007, -0.854, -0.061, -2.197, -0.115, 0.978, -2.010, 59.600, 61.547, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.104,COM3,, 0.181, -0.003, 1.007, -0.854, -0.061, -2.197, -0.121, 0.994, -2.021, 59.633, 61.513, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.104,COM3,, 0.181, -0.003, 1.007, -0.854, -0.061, -2.197, -0.126, 1.011, -2.032, 59.680, 61.487, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.110,COM3,, 0.264, -0.003, 1.007, -0.854, -0.061, -2.197, -0.132, 1.022, -2.043, 59.720, 61.473, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.110,COM3,, 0.264, 0.032, 1.013, -0.122, 0.061, 0.916, -0.132, 1.033, -2.038, 59.767, 61.460, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.110,COM3,, 0.264, 0.032, 1.013, -0.122, 0.061, 0.916, -0.132, 1.044, -2.032, 59.813, 61.460, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.110,COM3,, 0.264, 0.032, 1.013, -0.122, 0.061, 0.916, -0.132, 1.049, -2.027, 59.873, 61.453, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.110,COM3,, 0.320, 0.032, 1.013, -0.122, 0.061, 0.916, -0.132, 1.049, -2.027, 59.940, 61.453, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.110,COM3,, 0.320, 0.007, 1.009, -2.441, 1.465, 0.793, -0.143, 1.055, -2.021, 59.993, 61.460, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.110,COM3,, 0.320, 0.007, 1.009, -2.441, 1.465, 0.793, -0.154, 1.060, -2.016, 60.040, 61.467, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.128,COM5,, -0.196, 0.013, 1.015, 0.793, -0.122, 0.305, -0.472, 0.209, -0.148, 126.727, -17.767, -199.007, 29.32,,,,,,,,,,,,,,,,
 12:54:48.128,COM5,, -0.196, 0.013, 1.015, 0.793, -0.122, 0.305, -0.467, 0.225, -0.148, 126.707, -17.700, -199.007, 29.32,,,,,,,,,,,,,,,,
 12:54:48.128,COM5,, -0.196, 0.013, 1.015, 0.793, -0.122, 0.305, -0.467, 0.242, -0.148, 126.687, -17.620, -199.007, 29.32,,,,,,,,,,,,,,,,
 12:54:48.128,COM5,, -0.176, 0.013, 1.015, 0.793, -0.122, 0.305, -0.461, 0.258, -0.143, 126.660, -17.547, -199.007, 29.32,,,,,,,,,,,,,,,,
 12:54:48.128,COM5,, -0.176, 0.036, 1.018, -1.282, 1.038, 1.404, -0.467, 0.286, -0.137, 126.640, -17.453, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:48.128,COM5,, -0.176, 0.036, 1.018, -1.282, 1.038, 1.404, -0.472, 0.308, -0.132, 126.627, -17.347, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:48.128,COM5,, -0.176, 0.036, 1.018, -1.282, 1.038, 1.404, -0.478, 0.330, -0.126, 126.607, -17.240, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:48.138,COM3,, 0.320, 0.007, 1.009, -2.441, 1.465, 0.793, -0.165, 1.060, -2.010, 60.073, 61.480, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.138,COM3,, 0.363, 0.007, 1.009, -2.441, 1.465, 0.793, -0.176, 1.055, -2.010, 60.100, 61.480, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.138,COM3,, 0.363, 0.003, 1.009, -1.343, 0.732, 1.648, -0.181, 1.049, -2.000, 60.127, 61.487, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:48.138,COM3,, 0.363, 0.003, 1.009, -1.343, 0.732, 1.648, -0.187, 1.038, -1.994, 60.153, 61.493, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:48.138,COM3,, 0.363, 0.003, 1.009, -1.343, 0.732, 1.648, -0.192, 1.022, -1.983, 60.193, 61.500, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:48.138,COM3,, 0.384, 0.003, 1.009, -1.343, 0.732, 1.648, -0.198, 1.005, -1.978, 60.240, 61.500, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:48.138,COM3,, 0.384, -0.010, 1.007, -0.549, 0.244, 1.404, -0.198, 0.989, -1.967, 60.287, 61.513, -171.587, 27.62,,,,,,,,,,,,,,,,
 12:54:48.169,COM3,, 0.384, -0.010, 1.007, -0.549, 0.244, 1.404, -0.203, 0.967, -1.961, 60.340, 61.520, -171.587, 27.62,,,,,,,,,,,,,,,,
 12:54:48.169,COM3,, 0.384, -0.010, 1.007, -0.549, 0.244, 1.404, -0.203, 0.939, -1.956, 60.393, 61.520, -171.587, 27.62,,,,,,,,,,,,,,,,
 12:54:48.169,COM3,, 0.393, -0.010, 1.007, -0.549, 0.244, 1.404, -0.203, 0.912, -1.950, 60.447, 61.520, -171.587, 27.62,,,,,,,,,,,,,,,,
 12:54:48.169,COM3,, 0.393, 0.002, 1.010, -0.122, 0.000, 0.366, -0.203, 0.884, -1.945, 60.513, 61.513, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:48.169,COM3,, 0.393, 0.002, 1.010, -0.122, 0.000, 0.366, -0.203, 0.851, -1.945, 60.560, 61.493, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:48.169,COM3,, 0.393, 0.002, 1.010, -0.122, 0.000, 0.366, -0.209, 0.818, -1.945, 60.607, 61.480, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:48.175,COM5,, -0.155, 0.036, 1.018, -1.282, 1.038, 1.404, -0.483, 0.357, -0.115, 126.593, -17.120, -199.007, 29.27,,,,,,,,,,,,,,,,
 12:54:48.175,COM5,, -0.155, 0.008, 1.007, 1.465, -0.671, 0.977, -0.478, 0.374, -0.110, 126.573, -17.000, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.175,COM5,, -0.155, 0.008, 1.007, 1.465, -0.671, 0.977, -0.467, 0.390, -0.110, 126.553, -16.867, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.175,COM5,, -0.155, 0.008, 1.007, 1.465, -0.671, 0.977, -0.461, 0.406, -0.104, 126.520, -16.720, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.175,COM5,, -0.090, 0.008, 1.007, 1.465, -0.671, 0.977, -0.450, 0.423, -0.099, 126.460, -16.560, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.175,COM5,, -0.090, 0.008, 1.016, -0.244, 0.122, 0.305, -0.450, 0.439, -0.099, 126.400, -16.393, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.194,COM5,, -0.090, 0.008, 1.016, -0.244, 0.122, 0.305, -0.456, 0.461, -0.093, 126.327, -16.227, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.194,COM5,, -0.090, 0.008, 1.016, -0.244, 0.122, 0.305, -0.456, 0.483, -0.093, 126.260, -16.053, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.194,COM5,, -0.030, 0.008, 1.016, -0.244, 0.122, 0.305, -0.456, 0.500, -0.093, 126.187, -15.880, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.194,COM5,, -0.030, 0.003, 1.013, -1.038, 0.732, 1.526, -0.461, 0.522, -0.082, 126.120, -15.680, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.194,COM5,, -0.030, 0.003, 1.013, -1.038, 0.732, 1.526, -0.467, 0.538, -0.077, 126.047, -15.467, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.194,COM5,, -0.030, 0.003, 1.013, -1.038, 0.732, 1.526, -0.472, 0.560, -0.071, 125.980, -15.260, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.194,COM5,, 0.034, 0.003, 1.013, -1.038, 0.732, 1.526, -0.478, 0.577, -0.060, 125.913, -15.067, -199.007, 29.29,,,,,,,,,,,,,,,,
 12:54:48.210,COM3,, 0.383, 0.002, 1.010, -0.122, 0.000, 0.366, -0.209, 0.780, -1.939, 60.660, 61.467, -171.587, 27.65,,,,,,,,,,,,,,,,
 12:54:48.210,COM3,, 0.383, -0.004, 1.007, 0.000, 0.061, -0.061, -0.203, 0.742, -1.939, 60.700, 61.467, -171.587, 27.68,,,,,,,,,,,,,,,,
 12:54:48.210,COM3,, 0.383, -0.004, 1.007, 0.000, 0.061, -0.061, -0.203, 0.709, -1.939, 60.727, 61.480, -171.587, 27.68,,,,,,,,,,,,,,,,
 12:54:48.210,COM3,, 0.383, -0.004, 1.007, 0.000, 0.061, -0.061, -0.203, 0.665, -1.939, 60.760, 61.480, -171.587, 27.68,,,,,,,,,,,,,,,,
 12:54:48.210,COM3,, 0.333, -0.004, 1.007, 0.000, 0.061, -0.061, -0.203, 0.626, -1.939, 60.793, 61.487, -171.587, 27.68,,,,,,,,,,,,,,,,
 12:54:48.210,COM3,, 0.333, 0.000, 1.007, 0.305, 0.000, -0.854, -0.203, 0.588, -1.945, 60.827, 61.493, -171.587, 27.68,,,,,,,,,,,,,,,,
 12:54:48.210,COM3,, 0.333, 0.000, 1.007, 0.305, 0.000, -0.854, -0.203, 0.544, -1.950, 60.867, 61.507, -171.587, 27.68,,,,,,,,,,,,,,,,
 12:54:48.226,COM5,, 0.034, 0.012, 1.020, -2.136, 1.160, 0.427, -0.483, 0.599, -0.060, 125.833, -14.893, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:48.226,COM5,, 0.034, 0.012, 1.020, -2.136, 1.160, 0.427, -0.494, 0.615, -0.055, 125.747, -14.720, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:48.226,COM5,, 0.034, 0.012, 1.020, -2.136, 1.160, 0.427, -0.505, 0.632, -0.055, 125.667, -14.540, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:48.227,COM5,, 0.082, 0.012, 1.020, -2.136, 1.160, 0.427, -0.516, 0.648, -0.055, 125.573, -14.360, -199.007, 29.26,,,,,,,,,,,,,,,,
 12:54:48.227,COM5,, 0.082, 0.003, 1.012, 0.671, 0.000, -0.793, -0.516, 0.659, -0.055, 125.480, -14.167, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.227,COM5,, 0.082, 0.003, 1.012, 0.671, 0.000, -0.793, -0.511, 0.665, -0.060, 125.400, -13.980, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.227,COM5,, 0.082, 0.003, 1.012, 0.671, 0.000, -0.793, -0.505, 0.670, -0.066, 125.333, -13.793, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.241,COM3,, 0.333, 0.000, 1.007, 0.305, 0.000, -0.854, -0.198, 0.500, -1.956, 60.907, 61.513, -171.587, 27.68,,,,,,,,,,,,,,,,
 12:54:48.241,COM3,, 0.267, 0.000, 1.007, 0.305, 0.000, -0.854, -0.198, 0.456, -1.961, 60.953, 61.520, -171.587, 27.68,,,,,,,,,,,,,,,,
 12:54:48.241,COM3,, 0.267, 0.000, 1.010, 0.793, -0.305, -0.916, -0.192, 0.412, -1.961, 61.007, 61.513, -171.587, 27.63,,,,,,,,,,,,,,,,
 12:54:48.241,COM3,, 0.267, 0.000, 1.010, 0.793, -0.305, -0.916, -0.192, 0.368, -1.967, 61.060, 61.513, -171.587, 27.63,,,,,,,,,,,,,,,,
 12:54:48.241,COM3,, 0.267, 0.000, 1.010, 0.793, -0.305, -0.916, -0.187, 0.324, -1.972, 61.107, 61.520, -171.587, 27.63,,,,,,,,,,,,,,,,
 12:54:48.241,COM3,, 0.201, 0.000, 1.010, 0.793, -0.305, -0.916, -0.181, 0.280, -1.978, 61.147, 61.527, -171.587, 27.63,,,,,,,,,,,,,,,,
 12:54:48.267,COM3,, 0.201, 0.003, 1.010, 1.648, -0.854, -1.221, -0.176, 0.231, -1.983, 61.173, 61.527, -171.587, 27.71,,,,,,,,,,,,,,,,
 12:54:48.267,COM3,, 0.201, 0.003, 1.010, 1.648, -0.854, -1.221, -0.165, 0.187, -1.989, 61.200, 61.520, -171.587, 27.71,,,,,,,,,,,,,,,,
 12:54:48.267,COM3,, 0.201, 0.003, 1.010, 1.648, -0.854, -1.221, -0.159, 0.137, -1.994, 61.220, 61.513, -171.587, 27.71,,,,,,,,,,,,,,,,
 12:54:48.267,COM3,, 0.141, 0.003, 1.010, 1.648, -0.854, -1.221, -0.148, 0.093, -2.000, 61.233, 61.513, -171.587, 27.71,,,,,,,,,,,,,,,,
 12:54:48.267,COM3,, 0.141, 0.001, 1.009, 0.854, -0.671, -2.197, -0.148, 0.049, -2.010, 61.247, 61.507, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.267,COM3,, 0.141, 0.001, 1.009, 0.854, -0.671, -2.197, -0.143, 0.005, -2.021, 61.260, 61.513, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.267,COM3,, 0.141, 0.001, 1.009, 0.854, -0.671, -2.197, -0.137, -0.038, -2.032, 61.267, 61.513, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.296,COM5,, 0.160, 0.003, 1.012, 0.671, 0.000, -0.793, -0.505, 0.676, -0.066, 125.253, -13.607, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.296,COM5,, 0.160, 0.003, 1.021, 0.061, 0.305, 0.183, -0.505, 0.681, -0.066, 125.173, -13.433, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.296,COM5,, 0.160, 0.003, 1.021, 0.061, 0.305, 0.183, -0.505, 0.681, -0.066, 125.087, -13.260, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.296,COM5,, 0.160, 0.003, 1.021, 0.061, 0.305, 0.183, -0.505, 0.687, -0.066, 125.000, -13.087, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.296,COM5,, 0.236, 0.003, 1.021, 0.061, 0.305, 0.183, -0.505, 0.687, -0.066, 124.913, -12.933, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.297,COM5,, 0.236, 0.015, 1.018, 0.122, 0.122, 0.854, -0.505, 0.681, -0.060, 124.827, -12.787, -199.007, 29.28,,,,,,,,,,,,,,,,
 12:54:48.311,COM3,, 0.066, 0.001, 1.009, 0.854, -0.671, -2.197, -0.132, -0.077, -2.043, 61.287, 61.500, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.311,COM3,, 0.066, 0.013, 1.015, 1.038, -0.305, -1.282, -0.126, -0.115, -2.054, 61.307, 61.493, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.311,COM3,, 0.066, 0.013, 1.015, 1.038, -0.305, -1.282, -0.121, -0.154, -2.060, 61.327, 61.480, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.311,COM3,, 0.066, 0.013, 1.015, 1.038, -0.305, -1.282, -0.115, -0.187, -2.065, 61.347, 61.460, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.311,COM3,, -0.012, 0.013, 1.015, 1.038, -0.305, -1.282, -0.110, -0.220, -2.071, 61.367, 61.440, -171.587, 27.64,,,,,,,,,,,,,,,,
 12:54:48.311,COM3,, -0.012, 0.021, 1.004, -0.183, 0.732, 0.427, -0.115, -0.247, -2.071, 61.380, 61.420, -171.587, 27.63,,,,,,,,,,,,,,,,
 12:54:48.311,COM3,, -0.012, 0.021, 1.004, -0.183, 0.732, 0.427, -0.115, -0.275, -2.065, 61.380, 61.400, -171.587, 27.63,,,,,,,,,,,,,,,,
